catNumber;isAvailable;price;modelName;itemName;imagePath;categoryName;brandName;categoryId
450434;false;72990;"MX88 BK";"Yamaha MX88 BK - синтезатор, 88 кл. GHS, 128 полиф., 1106 тембров + 61 ударных, GM : 128 + 1,";https://invask.ru/catalogue/images/450434.jpg;Синтезатор;YAMAHA;366
450562;false;10990;"PSR E263";"Yamaha PSR-E263 - синтезатор с автоаккомп., 61кл./ 32 полиф./400 тембр./130 стилей/112 песен";https://invask.ru/catalogue/images/450562.jpg;Синтезатор;YAMAHA;366
450561;false;15990;"PSR E363";"Yamaha PSR-E363 - синтезатор с автоаккомп., 61кл./ 48 полиф./574 тембр./165 стилей";https://invask.ru/catalogue/images/450561.jpg;Синтезатор;YAMAHA;366
449411;true;26990;"PSR E453";"Yamaha PSR-E453 -  синтезатор с автоаккомп.,61кл/ 48полиф/758темб/220ст/MIDI/БП";https://invask.ru/catalogue/images/449411.jpg;Синтезатор;YAMAHA;366
450744;false;21990;PSR-EW300;"Yamaha PSR-EW300 - синтезатор с автоаккомп., 76кл./ 48 полиф./574 тембр./165 стилей";https://invask.ru/catalogue/images/450744.jpg;Синтезатор;YAMAHA;366
448509;false;44990;"PSR S670";"Yamaha PSR-S670 - синтезатор с автоак. 61кл/128гол. полиф/2х15Вт/896тембр/230стил/USB/c БП";https://invask.ru/catalogue/images/448509.jpg;Синтезатор;YAMAHA;366
449066;false;29990;"reface CP";"Yamaha reface CP - синтезатор аналогового моделирования,37 кл. HQ мини (дин.), 5 типов осц. 8 полиф.";https://invask.ru/catalogue/images/449066.jpg;Синтезатор;YAMAHA;366
449067;false;29990;"reface CS";"Yamaha reface CS - синтезатор аналогового моделирования,37 кл. HQ мини (дин.), 5 типов осц. 8 полиф.";https://invask.ru/catalogue/images/449067.jpg;Синтезатор;YAMAHA;366
449068;true;29990;"reface DX";"Yamaha reface DX - синтезатор аналогового моделирования,37 кл. HQ мини (дин.), 5 типов осц. 8 полиф.";https://invask.ru/catalogue/images/449068.jpg;Синтезатор;YAMAHA;366
449069;true;29990;"reface YC";"Yamaha reface YC - синтезатор аналогового моделирования,37 кл. HQ мини (дин.), 5 типов осц. 8 (red)";https://invask.ru/catalogue/images/449069.jpg;Синтезатор;YAMAHA;366
443358;false;510;"ACM1003(S) RU";"Invotone ACM1003(S) RU - Микрофонный кабель, stereo jack 6,3 <-> XLR3M, длина 3 м";https://invask.ru/catalogue/images/443358.jpg;"Кабели распаяные прочие";INVOTONE;30
447684;true;435;ACM1003BK;"Invotone ACM1003BK - Микрофонный кабель , mono jack 6,3 <-> XLR3F, длина 3 м (черный)";https://invask.ru/catalogue/images/447684.jpg;"Кабели распаяные прочие";INVOTONE;30
12241;true;70;SM100LU25;"Proel SM100LU25 - Сетевой кабель.2х1мм , 2.5 м. , 2-х контактная вилка - 2-х контактный штекер";https://invask.ru/catalogue/images/12241.jpg;"Кабели распаяные прочие";PROEL;30
446957;false;922;"MK PS";"AKG MK PS - антенный кабель для соединения антенного сплиттера SP с приёмником SR,позолоченные BNC";https://invask.ru/catalogue/images/446957.jpg;"Кабель BNC";AKG;474
446959;false;3456;MKA20;"AKG MKA20 - антенный кабель с разъемами BNC, длина 20м";https://invask.ru/catalogue/images/446959.jpg;"Кабель BNC";AKG;474
446958;false;2995;MKA5;"AKG MKA5 - антенный кабель с разъемами BNC, длина 5м";https://invask.ru/catalogue/images/446958.jpg;"Кабель BNC";AKG;474
446052;true;112972;"D-SHOW CBL 250' BNC";"AVID D-SHOW CBL 250' BNC - коаксиальный, цифровой  кабель с разъемами BNC, для VENUE D-Show system";https://invask.ru/catalogue/images/446052.jpg;"Кабель BNC";AVID;474
450677;false;21900;FL1024M;"Yamaha FL1024M - карта расшир. памяти для cинт. серии Motif XF и Tyros1025 мб.";https://invask.ru/catalogue/images/450677.jpg;"Рабочая станция";YAMAHA;364
450815;false;229900;"Montage 6";"Yamaha MONTAGE 6 - Рабочая станция, 61 клавиша FSX";https://invask.ru/catalogue/images/450815.jpg;"Рабочая станция";YAMAHA;364
449627;false;309900;"Montage 8";"Yamaha MONTAGE 8 - Рабочая станция 88 кл., молоточк.механика";https://invask.ru/catalogue/images/449627.jpg;"Рабочая станция";YAMAHA;364
447417;true;84900;MOXF6;"Yamaha MOXF6 - рабочая станция, 61кл/64нот. полифония";https://invask.ru/catalogue/images/447417.jpg;"Рабочая станция";YAMAHA;364
447418;false;119900;MOXF8;"Yamaha MOXF8 - рабочая станция, 88кл/64нот. полифония";https://invask.ru/catalogue/images/447418.jpg;"Рабочая станция";YAMAHA;364
446093;false;49990;"MX61 BK";"Yamaha MX61 BK - синтезатор, 61 кл., 128 полиф., 978 тембров + 60 ударных, GM : 128 + 1,";https://invask.ru/catalogue/images/446093.jpg;"Рабочая станция";YAMAHA;364
449578;false;49990;"MX61 BU";"Yamaha MX61 BU - синтезатор, 61 кл., 128 полиф., 978 тембров + 60 ударных, GM : 128 + 1,";https://invask.ru/catalogue/images/449578.jpg;"Рабочая станция";YAMAHA;364
448714;true;94900;"PSR S770";"Yamaha PSR-S770 - раб.станция с автоаккомп. 61кл/128полиф/1310 темб/360ст/USB Record/2x15Вт/БП";https://invask.ru/catalogue/images/448714.jpg;"Рабочая станция";YAMAHA;364
448715;false;134900;"PSR S970";"Yamaha PSR-S970 - раб. станция с автоаккомп. 61кл/128полиф/1469темб/450ст/USB Record/2x15Вт/БП";https://invask.ru/catalogue/images/448715.jpg;"Рабочая станция";YAMAHA;364
59909;true;141;DHPA210;"Die HARD DHPA210 - Проф. переходник RCA F (мама) <-> RCA F (мама)";https://invask.ru/catalogue/images/59909.jpg;"Переходник RCA<->RCA";"DIE HARD";123
12149;true;91;AT210;"Proel AT210 - Переходник - тюльпан (гнездо) <-> тюльпан (гнездо), пластик";https://invask.ru/catalogue/images/12149.jpg;"Переходник RCA<->RCA";PROEL;123
1051;true;70;AT235;"Proel AT235 - Тюльпан, штеккер <-> ""тюльпан"" х 2, гнездо (перпендикулярно)";https://invask.ru/catalogue/images/1051.jpg;"Переходник RCA<->RCA";PROEL;123
12672;true;41;SPKA10;"Proel SPKA10 - Переходник XLRF <-> SPK4FC";https://invask.ru/catalogue/images/12672.jpg;"Переходник XLR <-> Speakon";PROEL;387
12673;true;41;SPKA20;"Proel SPKA20 - Переходник XLRM <-> SPK4FC";https://invask.ru/catalogue/images/12673.jpg;"Переходник XLR <-> Speakon";PROEL;387
12674;true;41;SPKA30;"Proel SPKA30 - Переходник XLRF <-> SP4MP";https://invask.ru/catalogue/images/12674.jpg;"Переходник XLR <-> Speakon";PROEL;387
12675;true;41;SPKA40;"Proel SPKA40 - Переходник XLRM <-> SPK4MP";https://invask.ru/catalogue/images/12675.jpg;"Переходник XLR <-> Speakon";PROEL;387
12676;true;41;SPKA60;"Proel SPKA60 - Переходник P2C <-> SPK4MP";https://invask.ru/catalogue/images/12676.jpg;"Переходник XLR <-> Speakon";PROEL;387
59885;false;799;DHMA520;"Die HARD DHMA520 - Проф. переходник XLR F (мама) <-> RCA F (мама)";https://invask.ru/catalogue/images/59885.jpg;"Переходник XLR<->RCA";"DIE HARD";127
444254;false;122;AD400;"Invotone AD400 - переходник  RCA <> 3P XLR папа";https://invask.ru/catalogue/images/444254.jpg;"Переходник XLR<->RCA";INVOTONE;127
444255;true;122;AD410;"Invotone AD410 - переходник RCA <> 3P XLR мама";https://invask.ru/catalogue/images/444255.jpg;"Переходник XLR<->RCA";INVOTONE;127
450999;false;696;;"Neutrik NA2MPMF адаптер-переходник, RCA Female «мама» с красным изолятором -> XLR 3 Male «папа»";https://invask.ru/catalogue/images/450999.jpg;"Переходник XLR<->RCA";NEUTRIK;127
1062;true;277;AT500;"Proel AT500 - Проф. переходник - Тюльпан (гнездо) <-> канон (штеккер, male), металл";https://invask.ru/catalogue/images/1062.jpg;"Переходник XLR<->RCA";PROEL;127
1063;true;323;AT520;"Proel AT520 - Проф. переходник - Тюльпан (гнездо) <-> канон (гнездо, female), металл";https://invask.ru/catalogue/images/1063.jpg;"Переходник XLR<->RCA";PROEL;127
59879;false;427;DHMA340;"Die HARD DHMA340 - Проф. переходник XLR F (мама) <-> XLR F (мама)";https://invask.ru/catalogue/images/59879.jpg;"Переходник XLR<->XLR";"DIE HARD";128
59881;false;570;DHMA350;"Die HARD DHMA350 - Проф. переходник XLR M (папа) <-> XLR F (мама)";https://invask.ru/catalogue/images/59881.jpg;"Переходник XLR<->XLR";"DIE HARD";128
445921;true;138;AD350;"Invotone AD350 - переходник 3P XLR папа <>5P XLR мама";https://invask.ru/catalogue/images/445921.jpg;"Переходник XLR<->XLR";INVOTONE;128
445922;false;138;AD353;"Invotone AD353 - переходник 5P XLR мама <>3P XLR мама";https://invask.ru/catalogue/images/445922.jpg;"Переходник XLR<->XLR";INVOTONE;128
445923;true;138;AD355;"Invotone AD355 - переходник 3P XLR папа <>3P XLR мама";https://invask.ru/catalogue/images/445923.jpg;"Переходник XLR<->XLR";INVOTONE;128
450998;false;606;;"Neutrik NA3MM адаптер-переходник, XLR 3 Male «папа» <-> XLR 3 Male «папа»";https://invask.ru/catalogue/images/450998.jpg;"Переходник XLR<->XLR";NEUTRIK;128
12151;true;328;AT330;"Proel AT330 - Проф. переходник - канон (штеккер, male) <-> канон (штеккер, male), металл";https://invask.ru/catalogue/images/12151.jpg;"Переходник XLR<->XLR";PROEL;128
1061;false;70;AT350;"Proel AT350 - Проф. переходник - канон (штеккер, male) <-> канон (гнездо, female), металл";https://invask.ru/catalogue/images/1061.jpg;"Переходник XLR<->XLR";PROEL;128
59897;true;404;DHPA190;"Die HARD DHPA190 - Проф. переходник джек <-> RCA F (мама)";https://invask.ru/catalogue/images/59897.jpg;"Переходник Джек<->RCA";"DIE HARD";157
59895;false;513;DHPA250;"Die HARD DHPA250 - Проф. переходник стерео джек <-> 2х RCA F (мама)";https://invask.ru/catalogue/images/59895.jpg;"Переходник Джек<->RCA";"DIE HARD";157
444250;true;59;AD160;"Invotone AD160 - переходник с RCA <> jack (6,3mm), моно";https://invask.ru/catalogue/images/444250.jpg;"Переходник Джек<->RCA";INVOTONE;157
444251;true;77;AD160G;"Invotone AD160G - переходник моно джек<>RCA";https://invask.ru/catalogue/images/444251.jpg;"Переходник Джек<->RCA";INVOTONE;157
95969;true;32;AD200;"Invotone AD200 - переходник 2 RCA мама <>3.5мм моно Джек папа";https://invask.ru/catalogue/images/95969.jpg;"Переходник Джек<->RCA";INVOTONE;157
95971;true;32;AD210;"Invotone AD210 - переходник RCA мама <>6.35мм моно Джек папа";https://invask.ru/catalogue/images/95971.jpg;"Переходник Джек<->RCA";INVOTONE;157
95966;true;32;AD220;"Invotone AD220 - переходник 2 RCA мама <>6.35мм стерео Джек папа";https://invask.ru/catalogue/images/95966.jpg;"Переходник Джек<->RCA";INVOTONE;157
1040;false;91;AT125;"Proel AT125 - Переходник -  джек моно 3,5мм <-> 2 х ""тюльпан"" RCA (гнездо), пластик";https://invask.ru/catalogue/images/1040.jpg;"Переходник Джек<->RCA";PROEL;157
1041;true;98;AT128;"Proel AT128 - Переходник -  джек стерео 3,5мм <-> 2 х ""тюльпан"" RCA (гнездо), пластик";https://invask.ru/catalogue/images/1041.jpg;"Переходник Джек<->RCA";PROEL;157
1048;true;91;AT180;"Proel AT180 - Переходник - джек моно 6,3мм (гнездо) <-> тюльпан штеккер,пластик";https://invask.ru/catalogue/images/1048.jpg;"Переходник Джек<->RCA";PROEL;157
1049;true;91;AT190;"Proel AT190 - Переходник - джек моно 6,3мм <-> тюльпан (гнездо), пластик";https://invask.ru/catalogue/images/1049.jpg;"Переходник Джек<->RCA";PROEL;157
13886;true;186;AT190M;"Proel AT190M - Переходник - джек моно 6,3мм <-> тюльпан (гнездо), металл";https://invask.ru/catalogue/images/13886.jpg;"Переходник Джек<->RCA";PROEL;157
1052;true;125;AT240;"Proel AT240 - Переходник - джек моно 6,3мм <-> 2 х тюльпан (гнездо), пластик";https://invask.ru/catalogue/images/1052.jpg;"Переходник Джек<->RCA";PROEL;157
1053;true;136;AT250;"Proel AT250 - Переходник - джек стерео 6,3мм <-> 2 х тюльпан (гнездо), пластик";https://invask.ru/catalogue/images/1053.jpg;"Переходник Джек<->RCA";PROEL;157
59872;true;743;DHMA290;"Die HARD DHMA290 - Проф. переходник моно джек <-> XLR F (мама)";https://invask.ru/catalogue/images/59872.jpg;"Переходник Джек<->XLR";"DIE HARD";158
59873;false;570;DHMA295;"Die HARD DHMA295 - Проф. переходник стерео джек <-> XLR F (мама)";https://invask.ru/catalogue/images/59873.jpg;"Переходник Джек<->XLR";"DIE HARD";158
59875;false;499;DHMA300;"Die HARD DHMA300 - Проф. переходник моно джек <-> XLR M (папа)";https://invask.ru/catalogue/images/59875.jpg;"Переходник Джек<->XLR";"DIE HARD";158
59874;false;570;DHMA305;"Die HARD DHMA305 - Проф. переходник стерео джек <-> XLR M (папа)";https://invask.ru/catalogue/images/59874.jpg;"Переходник Джек<->XLR";"DIE HARD";158
59876;false;570;DHMA320;"Die HARD DHMA320 - Проф. переходник моно джек F (мама) <-> XLR M (папа)";https://invask.ru/catalogue/images/59876.jpg;"Переходник Джек<->XLR";"DIE HARD";158
95960;true;138;AD300;"Invotone AD300 - переходник 3P XLR мама <>6.35мм моно Джек папа";https://invask.ru/catalogue/images/95960.jpg;"Переходник Джек<->XLR";INVOTONE;158
95962;true;138;AD310;"Invotone AD310 - переходник 3P XLR мама <>6.35мм стерео Джек папа";https://invask.ru/catalogue/images/95962.jpg;"Переходник Джек<->XLR";INVOTONE;158
95961;true;138;AD320;"Invotone AD320 - переходник 3P XLR папа <>6.35мм моно Джек папа";https://invask.ru/catalogue/images/95961.jpg;"Переходник Джек<->XLR";INVOTONE;158
95963;true;138;AD330;"Invotone AD330 - переходник 3P XLR папа <>6.35мм стерео Джек папа";https://invask.ru/catalogue/images/95963.jpg;"Переходник Джек<->XLR";INVOTONE;158
95964;false;138;AD340;"Invotone AD340 - переходник 3P XLR папа <>6.35мм моно Джек мама";https://invask.ru/catalogue/images/95964.jpg;"Переходник Джек<->XLR";INVOTONE;158
444256;true;138;AD460;"Invotone AD460 - переходник стерео джек <> XLR папа";https://invask.ru/catalogue/images/444256.jpg;"Переходник Джек<->XLR";INVOTONE;158
445925;true;772;J123F;"Invotone J123F - переходник 3P XLR (мама) <-> 6.35мм моно джек (папа)";https://invask.ru/catalogue/images/445925.jpg;"Переходник Джек<->XLR";INVOTONE;158
445924;true;772;J123M;"Invotone J123M - переходник 3P XLR (папа) <-> 6.35мм моно джек (папа)";https://invask.ru/catalogue/images/445924.jpg;"Переходник Джек<->XLR";INVOTONE;158
451000;false;1988;;"Neutrik NA2M-J-TX адаптер-переходник с трансформаторной развязкой, 1/4"" TRS  - XLR Male «папа»";https://invask.ru/catalogue/images/451000.jpg;"Переходник Джек<->XLR";NEUTRIK;158
450997;false;905;;"Neutrik NA3FJ адаптер-переходник, XLR 3 Female «мама» <-> 1/4"" TRS гнездо (Jack 6.35мм «стерео джек»";https://invask.ru/catalogue/images/450997.jpg;"Переходник Джек<->XLR";NEUTRIK;158
450996;false;887;;"Neutrik NA3MJ адаптер-переходник, 1/4"" TRS гнездо (Jack 6.35мм «стерео джек») -> XLR 3 Male «папа»";https://invask.ru/catalogue/images/450996.jpg;"Переходник Джек<->XLR";NEUTRIK;158
1057;true;267;AT290;"Proel AT290 - Проф. переходник -  джек моно 6,3мм <-> канон (гнездо, female), металл";https://invask.ru/catalogue/images/1057.jpg;"Переходник Джек<->XLR";PROEL;158
1872;true;277;AT295;"Proel AT295 - Проф. переходник -  джек стерео 6,3мм <-> канон (гнездо, female), металл";https://invask.ru/catalogue/images/1872.jpg;"Переходник Джек<->XLR";PROEL;158
1058;true;267;AT300;"Proel AT300 - Проф. переходник -  джек моно 6,3мм <-> канон (штеккер, male), металл";https://invask.ru/catalogue/images/1058.jpg;"Переходник Джек<->XLR";PROEL;158
1871;true;285;AT305;"Proel AT305 - Проф. переходник -  джек стерео 6,3мм <-> канон (штеккер, male), металл";https://invask.ru/catalogue/images/1871.jpg;"Переходник Джек<->XLR";PROEL;158
1059;true;328;AT310;"Proel AT310 - Проф.переходник -  джек моно 6,3мм (гнездо) <-> канон (гнездо, female), металл";https://invask.ru/catalogue/images/1059.jpg;"Переходник Джек<->XLR";PROEL;158
1060;true;319;AT320;"Proel AT320 - Проф.переходник - джек моно 6,3мм (гнездо) <-> канон (штеккер, male), металл";https://invask.ru/catalogue/images/1060.jpg;"Переходник Джек<->XLR";PROEL;158
59859;true;427;DH600;"Die HARD DH600 - Проф. патч кабель, угловой джек <-> угловой джек, длина - 0,3 м";https://invask.ru/catalogue/images/59859.jpg;"Переходник Джек<->Джек";"DIE HARD";159
59889;false;564;DHPA110;"Die HARD DHPA110 - Проф. переходник стерео джек F (мама) <-> моно мини 3,5мм  джек";https://invask.ru/catalogue/images/59889.jpg;"Переходник Джек<->Джек";"DIE HARD";159
59890;true;465;DHPA120;"Die HARD DHPA120 - Проф. переходник стерео джек F (мама) <-> стерео мини 3,5мм  джек";https://invask.ru/catalogue/images/59890.jpg;"Переходник Джек<->Джек";"DIE HARD";159
59901;false;399;DHPA135;"Die HARD DHPA135 - Проф. переходник моно 3,5мм джек <-> 2х моно 3,5мм джек F (мама)";https://invask.ru/catalogue/images/59901.jpg;"Переходник Джек<->Джек";"DIE HARD";159
59892;true;450;DHPA165;"Die HARD DHPA165 - Проф. переходник стерео мини 3,5мм джек F (мама) <-> стерео джек";https://invask.ru/catalogue/images/59892.jpg;"Переходник Джек<->Джек";"DIE HARD";159
95968;true;32;AD100;"Invotone AD100 - переходник 6.35мм моно джек мама <>3.5 мм моно джек папа";https://invask.ru/catalogue/images/95968.jpg;"Переходник Джек<->Джек";INVOTONE;159
95967;true;32;AD110;"Invotone AD110 - переходник 6.35мм стерео джек мама <>3.5 мм моно джек папа";https://invask.ru/catalogue/images/95967.jpg;"Переходник Джек<->Джек";INVOTONE;159
95970;true;32;AD150;"Invotone AD150 - переходник 3.5мм стерео джек мама <>6.35 мм стерео джек папа";https://invask.ru/catalogue/images/95970.jpg;"Переходник Джек<->Джек";INVOTONE;159
444249;false;77;AD150G;"Invotone AD150G - переходник mini jack(3,25 mm) <> jack (6.3 mm), стерео";https://invask.ru/catalogue/images/444249.jpg;"Переходник Джек<->Джек";INVOTONE;159
1037;true;78;AT100;"Proel AT100 - Переходник- джек моно 3,5мм <-> джек моно 6,3мм (гнездо), пластик";https://invask.ru/catalogue/images/1037.jpg;"Переходник Джек<->Джек";PROEL;159
1039;true;91;AT120;"Proel AT120 - Переходник- джек стерео 3,5мм <-> джек стерео 6,3мм (гнездо), пластик";https://invask.ru/catalogue/images/1039.jpg;"Переходник Джек<->Джек";PROEL;159
1045;true;102;AT165;"Proel AT165 - Переходник - джек стерео 6,3мм <-> джек стерео 3,5мм (гнездо), пластик";https://invask.ru/catalogue/images/1045.jpg;"Переходник Джек<->Джек";PROEL;159
1046;true;133;AT170;"Proel AT170 - Переходник - джек стерео 6,3мм  <-> 2 х джек стерео 6.3мм (гнездо), пластик";https://invask.ru/catalogue/images/1046.jpg;"Переходник Джек<->Джек";PROEL;159
1056;true;265;AT280;"Proel AT280 - Переходник - джек моно 6,3мм (гнездо) <-> джек моно 6,3мм (гнездо)";https://invask.ru/catalogue/images/1056.jpg;"Переходник Джек<->Джек";PROEL;159
12453;true;70;AT600;"Proel AT600 - Проф. переходник -  джек моно 6,3мм <-> джек стерео 6,3мм (гнездо), металл";https://invask.ru/catalogue/images/12453.jpg;"Переходник Джек<->Джек";PROEL;159
12454;true;70;AT605;"Proel AT605 - Проф. переходник -  джек стерео 6,3мм <-> джек стерео 6,3мм (гнездо), металл";https://invask.ru/catalogue/images/12454.jpg;"Переходник Джек<->Джек";PROEL;159
450924;true;243990;JS043D/EBHP;"Samick JS043D/EBHP - пианино,110x140x55, 204кг, струны ""Roslau""(Германия), полир., черный";https://invask.ru/catalogue/images/450924.jpg;Пианино;SAMICK;352
450192;true;249990;JS043UD/EBHP;"Samick JS043UD/EBHP - пианино,110x140x55, 204кг, струны ""Roslau""(нем.), полир., черный";https://invask.ru/catalogue/images/450192.jpg;Пианино;SAMICK;352
450193;true;259990;JS043UD/WHHP;"Samick JS043UD/WHHP - пианино,110x140x55, 204кг, струны ""Roslau""(нем.), полир.,  белый";https://invask.ru/catalogue/images/450193.jpg;Пианино;SAMICK;352
446616;true;270377;JS112RID/EBHP;"Samick JS112RID/EBHP -  пианино,112x148x56, 207кг, струны ""Roslau""(нем.), полир., черный";https://invask.ru/catalogue/images/446616.jpg;Пианино;SAMICK;352
94202;true;281853;JS112RID/MAHP;"Samick JS112RID/MAHP -  пианино,112x148x56, 207кг, струны ""Roslau""(нем.), полир., красное дерево";https://invask.ru/catalogue/images/94202.jpg;Пианино;SAMICK;352
446504;false;305194;JS112RID/WHHP;"Samick JS112RID/WHHP -  пианино,112x148x56, 207кг, струны ""Roslau""(нем.), белый полир.";https://invask.ru/catalogue/images/446504.jpg;Пианино;SAMICK;352
450925;true;263990;JS115D/EBHP;"Samick JS115D/EBHP - пианино,115x148x55, 207кг, струны ""Roslau""(Германия), полир., черный";https://invask.ru/catalogue/images/450925.jpg;Пианино;SAMICK;352
450194;true;269990;JS115EB/EBHP;"Samick JS115EB/EBHP - пианино,115x148x55, 207кг, струны ""Roslau""(нем.), полир., черный";https://invask.ru/catalogue/images/450194.jpg;Пианино;SAMICK;352
443289;true;309280;"JS118D EBHP";"Samick JS118D/EBHP - пианино, 118x149x59, 214кг,  полир., цвет-черный";https://invask.ru/catalogue/images/443289.jpg;Пианино;SAMICK;352
447609;true;342517;JS118D/WHHP;"Samick JS118D/WHHP - пианино, 118x149x59, 214кг, белый полир.";https://invask.ru/catalogue/images/447609.jpg;Пианино;SAMICK;352
443288;false;348184;"JS118FD EBST";"Samick JS118FD EBST -  пианино, 118x149x59, 214кг, цвет-черный, матовый";https://invask.ru/catalogue/images/443288.jpg;Пианино;SAMICK;352
94200;false;311030;JS118RID/MAHP;"Samick JS118RID/MAHP -  пианино,118x149x59, 214кг, струны ""Roslau""(нем.), полир., красное дерево";https://invask.ru/catalogue/images/94200.jpg;Пианино;SAMICK;352
93999;false;311030;JS118RID/WAHP;"Samick JS118RID/WAHP -  пианино,118x149x59, 214кг, струны ""Roslau""(нем.), полир., грецкий орех";https://invask.ru/catalogue/images/93999.jpg;Пианино;SAMICK;352
446654;false;340927;JS118RID/WHHP;"Samick JS118RID/WHHP -  пианино,118x149x59, 214кг, струны ""Roslau""(нем.), белый полир.,";https://invask.ru/catalogue/images/446654.jpg;Пианино;SAMICK;352
443284;true;324842;"JS121FD EBHP";"Samick JS121FD/EBHP -  пианино, 121х150х61, 221кг, струны ""Roslau""(нем.), черный полир.";https://invask.ru/catalogue/images/443284.jpg;Пианино;SAMICK;352
94204;true;301303;"JS121MD MAHP";"Samick JS121MD MAHP -  пианино,121x150x61, 221кг, струны ""Roslau""(нем.), полир., красное дерево";https://invask.ru/catalogue/images/94204.jpg;Пианино;SAMICK;352
94203;true;291580;"JS121MD EBHP";"Samick JS121MD/EBHP -  пианино,121x150x61, 221кг, струны ""Roslau""(нем.), полир., черный";https://invask.ru/catalogue/images/94203.jpg;Пианино;SAMICK;352
447610;false;349285;JS121MD/WHHP;"Samick JS121MD/WHHP -  пианино,121x150x61, 221кг, струны ""Roslau""(нем.), полир., белый";https://invask.ru/catalogue/images/447610.jpg;Пианино;SAMICK;352
447611;true;323911;JS132FD/EBHP;"Samick JS132FD/EBHP -  пианино,132x148x63, 260кг, струны ""Roslau""(нем.), полир., черный";https://invask.ru/catalogue/images/447611.jpg;Пианино;SAMICK;352
446821;true;324842;"JS132MD EBHP";"Samick JS132MD EBHP -  пианино,132x148x63, 260кг, струны ""Roslau""(нем.), полир., черный";https://invask.ru/catalogue/images/446821.jpg;Пианино;SAMICK;352
446829;true;330482;"JS132MD MAHP";"Samick JS132MD MAHP - пианино,132x148x63, 260кг, струны ""Roslau""(нем.), полир., красное дерево";https://invask.ru/catalogue/images/446829.jpg;Пианино;SAMICK;352
447612;true;372117;JS132MD/WHHP;"Samick JS132MD/WHHP -  пианино,132x148x63, 260кг, струны ""Roslau""(нем.), полир., белый";https://invask.ru/catalogue/images/447612.jpg;Пианино;SAMICK;352
443291;false;287686;"JS143F EBST";"Samick JS143F/EBST -  пианино, цвет-черный, матовый, 109х150х60, 198кг.";https://invask.ru/catalogue/images/443291.jpg;Пианино;SAMICK;352
443287;false;285713;"JS300NSTD EBST";"Samick JS300NSTD EBST -  пианино, 118х149х59, 214 кг., цвет-черный, матовый";https://invask.ru/catalogue/images/443287.jpg;Пианино;SAMICK;352
443285;false;363743;"JS600NAD EBST";"Samick JS600NAD EBST -  пианино, 121х150х61, 213 кг., цвет-черный, матовый";https://invask.ru/catalogue/images/443285.jpg;Пианино;SAMICK;352
443286;false;369385;"JS600NAD WAST";"Samick JS600NAD WAST -  пианино, 121х150х61, 213 кг., цвет-орех, матовый";https://invask.ru/catalogue/images/443286.jpg;Пианино;SAMICK;352
94006;false;307140;"JS615D WAST";"Samick JS615D WAST -  пианино, 121x150x61, 213кг, струны ""Roslau""(нем.), атлас, грецкий орех.";https://invask.ru/catalogue/images/94006.jpg;Пианино;SAMICK;352
448215;true;385211;WSU132ME/EBHP;"Samick WSU132ME/EBHP -  пианино, 132 х 148 х 63 (В х Ш х Г), 264 кг, цвет-черный, полир.";https://invask.ru/catalogue/images/448215.jpg;Пианино;SAMICK;352
441709;true;269000;JU109PE;"Yamaha JU109PE-  Пианино 109см., цвет чёрный, полированное 88 клавиш, 3 педали";https://invask.ru/catalogue/images/441709.jpg;Пианино;YAMAHA;352
448825;false;319000;JU109PWH;"Yamaha JU109PWH-  Пианино 109см., цвет белый, полированное 88 клавиш, 3 педали";https://invask.ru/catalogue/images/448825.jpg;Пианино;YAMAHA;352
449292;true;320000;JX113TPE;"Yamaha JX113TPE - Пианино 113см., цвет чёрный полированный, 88 клавиш, 3 педали";https://invask.ru/catalogue/images/449292.jpg;Пианино;YAMAHA;352
442863;true;22990;A500;"Behringer A500 - Усилитель для студий звукозаписи,2 x 300 Вт на 4 Ом / 600 Вт на 8 Ом мост";https://invask.ru/catalogue/images/442863.jpg;"Усилитель мощности";BEHRINGER;8
443012;false;27990;EP2000;"Behringer EP2000- усилитель мощности, 2х500 Вт/4 Ом,2х350 Вт/8 Ом, мост:1300 Вт/4 Ом, 1000 Вт/8  Ом";https://invask.ru/catalogue/images/443012.jpg;"Усилитель мощности";BEHRINGER;8
443011;true;36990;EP4000;"Behringer EP4000- усилитель мощности, 2х950 Вт/4 Ом,2х550 Вт/8 Ом, мост:2400 Вт/4 Ом, 1750 Вт/8  Ом";https://invask.ru/catalogue/images/443011.jpg;"Усилитель мощности";BEHRINGER;8
443004;true;26990;EPQ304;"Behringer EPQ304- усилитель,стерео,суперлёгкий, 4 х 75 Вт/4 Ом, 4 х 50 Вт/8 Ом, мост 150 Вт/8 Ом";https://invask.ru/catalogue/images/443004.jpg;"Усилитель мощности";BEHRINGER;8
450061;false;21990;KM1700;"Behringer KM1700 - усилитель мощности, 2х500 Вт/8 Ом, 2х800 Вт/4 Ом, 1700 Вт/8 Ом (мост)";https://invask.ru/catalogue/images/450061.jpg;"Усилитель мощности";BEHRINGER;8
449696;true;16790;KM750;"Behringer KM750 - усилитель мощности, 2х200 Вт/8 Ом, 2х400 Вт/4 Ом, 750 Вт/8 Ом (мост)";https://invask.ru/catalogue/images/449696.jpg;"Усилитель мощности";BEHRINGER;8
